src	sys_out	BLEU	sentBLEU	NIST	METEOR	ROUGE_L	CIDEr
name[The Punter], eatType[restaurant], food[Italian], priceRange[high], customer rating[1 out of 5], area[riverside], familyFriendly[no], near[Rainbow Vegetarian Café]	The Punter is in riverside near Rainbow Vegetarian Café with a 1 out of 5 rating, it is an italian restaurant and expensive and it is n 't kid friendly.	0.3434	0.3716	4.5704	0.3350	0.4667	1.3463
name[The Punter], eatType[restaurant], food[Italian], priceRange[high], customer rating[1 out of 5], area[riverside], familyFriendly[yes], near[Rainbow Vegetarian Café]	The Punter is in riverside near Rainbow Vegetarian Café with a 1 out of 5 rating, it is an italian restaurant and expensive and it is kid friendly.	0.5059	0.5270	5.7383	0.3877	0.5483	1.2053
name[The Vaults], eatType[pub], food[French], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Vaults is a french restaurant, expensive and kid friendly, it is in riverside near Raja Indian Cuisine and it is a pub.	0.4041	0.4353	4.7920	0.4027	0.5958	1.5962
name[The Vaults], eatType[pub], food[French], priceRange[less than £20], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Vaults is a pub, it costs less than £20, it 's in city centre near Raja Indian Cuisine, it is a french restaurant and it is n 't kid friendly.	0.3536	0.3763	4.5009	0.3484	0.5000	0.8249
name[The Vaults], eatType[pub], food[French], priceRange[less than £20], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Vaults costs less than £20, it 's near Raja Indian Cuisine in city centre, it is a pub and it is family friendly and a french restaurant.	0.2698	0.3076	4.0118	0.4031	0.5520	1.1883
name[The Vaults], eatType[pub], food[French], priceRange[less than £20], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Vaults is a pub, it costs less than £20, it 's near Raja Indian Cuisine in riverside, it is a french restaurant and it is n 't kid friendly.	0.3407	0.3657	4.8416	0.3894	0.5573	0.3704
name[The Vaults], eatType[pub], food[French], priceRange[less than £20], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Vaults costs less than £20, it 's near Raja Indian Cuisine in riverside, it is a pub and it is family friendly and a french restaurant.	0.4026	0.4287	5.6242	0.4500	0.4497	0.7875
name[The Vaults], eatType[pub], food[French], priceRange[moderate], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Vaults is a french restaurant and moderately priced, it is in city centre near Raja Indian Cuisine, it is a pub and it is n 't kid friendly.	0.2115	0.2429	2.9811	0.3125	0.4505	0.4373
name[The Vaults], eatType[pub], food[French], priceRange[moderate], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Vaults is a french restaurant, kid friendly and moderately priced, it is near Raja Indian Cuisine in city centre and it is a pub.	0.2803	0.3214	4.7169	0.3985	0.4916	1.6378
name[The Vaults], eatType[pub], food[French], priceRange[moderate], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Vaults is a french restaurant and moderately priced, it is in riverside near Raja Indian Cuisine, it is a pub and it is n 't kid friendly.	0.3355	0.3638	4.2920	0.3631	0.6371	0.5526
name[The Vaults], eatType[pub], food[French], priceRange[moderate], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Vaults is a french restaurant, kid friendly and moderately priced, it is in riverside near Raja Indian Cuisine and it is a pub.	0.4073	0.4375	4.9278	0.4516	0.5865	1.0045
name[The Vaults], eatType[pub], food[French], priceRange[more than £30], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Vaults costs more than £30, it 's a french restaurant, it is in city centre near Raja Indian Cuisine, it is a pub and it is n 't kid friendly.	0.2530	0.2826	3.8848	0.3485	0.4998	0.6720
name[The Vaults], eatType[pub], food[French], priceRange[more than £30], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Vaults costs more than £30, it 's in city centre near Raja Indian Cuisine, it is a french restaurant and family friendly and it is a pub.	0.3076	0.3399	4.1964	0.4069	0.4321	1.8410
name[The Vaults], eatType[pub], food[French], priceRange[more than £30], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Vaults costs more than £30, it 's a french restaurant, it is in riverside near Raja Indian Cuisine, it is a pub and it is n 't kid friendly.	0.2072	0.2375	3.0862	0.3612	0.4838	0.2391
name[The Vaults], eatType[pub], food[French], priceRange[more than £30], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Vaults costs more than £30, it 's near Raja Indian Cuisine in riverside, it is a french restaurant and kid friendly and it is a pub.	0.3240	0.3572	5.5116	0.3946	0.4847	1.0289
name[The Vaults], eatType[pub], food[Indian], priceRange[£20-25], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Vaults is in riverside near Raja Indian Cuisine with a price range of £20-25, it is an indian restaurant and kid friendly and it is a pub.	0.4406	0.4636	5.3586	0.3920	0.5059	1.4052
name[The Vaults], eatType[pub], food[Indian], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Vaults is cheap, an indian restaurant and kid friendly, it is near Raja Indian Cuisine in riverside and it is a pub.	0.3461	0.3825	4.6462	0.3416	0.4909	2.0278
name[The Vaults], eatType[pub], food[Indian], priceRange[high], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Vaults is an indian restaurant and expensive, it is in city centre near Raja Indian Cuisine, it is a pub and it is n 't kid friendly.	0.3109	0.3393	4.3093	0.3239	0.5027	0.4280
name[The Vaults], eatType[pub], food[Indian], priceRange[high], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Vaults is in city centre near Raja Indian Cuisine, it is a pub, it is an indian restaurant and kid friendly and it is expensive.	0.3399	0.3681	4.1079	0.3601	0.4230	1.3907
name[The Vaults], eatType[pub], food[Italian], priceRange[high], customer rating[average], area[city centre], familyFriendly[no], near[Rainbow Vegetarian Café]	The Vaults is an italian restaurant and expensive with an average rating, it is in city centre near Rainbow Vegetarian Café, it is a pub and it is n 't kid friendly.	0.2153	0.2444	2.7699	0.3613	0.5191	1.4900
name[The Vaults], eatType[pub], food[Italian], priceRange[high], customer rating[average], area[city centre], familyFriendly[yes], near[Rainbow Vegetarian Café]	The Vaults is in city centre near Rainbow Vegetarian Café with an average rating, it is an italian restaurant, kid friendly and expensive and it is a pub.	0.2539	0.3092	5.4295	0.3587	0.4643	1.8569
name[The Vaults], eatType[pub], food[Italian], priceRange[high], customer rating[average], area[riverside], familyFriendly[no], near[Rainbow Vegetarian Café]	The Vaults is an italian restaurant and expensive with an average rating, it is in riverside near Rainbow Vegetarian Café, it is a pub and it is n 't kid friendly.	0.3685	0.3957	4.9924	0.3687	0.5030	1.3169
name[The Vaults], eatType[pub], food[Italian], priceRange[high], customer rating[average], area[riverside], familyFriendly[yes], near[Rainbow Vegetarian Café]	The Vaults is in riverside near Rainbow Vegetarian Café with an average rating, it is an italian restaurant, expensive and kid friendly and it is a pub.	0.3564	0.3901	5.6901	0.4338	0.5682	1.3791
name[The Vaults], eatType[pub], food[Italian], priceRange[less than £20], customer rating[low], area[city centre], familyFriendly[no], near[Rainbow Vegetarian Café]	The Vaults is an italian restaurant with a low rating, it is in city centre near Rainbow Vegetarian Café, it is a pub, it is n 't family friendly and it costs less than £20.	0.3929	0.4122	4.5557	0.3905	0.4966	1.6246
name[The Vaults], eatType[pub], food[Italian], priceRange[less than £20], customer rating[low], area[city centre], familyFriendly[yes], near[Rainbow Vegetarian Café]	The Vaults costs less than £20 with a low rating, it is near Rainbow Vegetarian Café in city centre, it is a pub and it is family friendly and an italian restaurant.	0.2360	0.2712	3.8900	0.3691	0.5152	1.3497
name[The Vaults], eatType[pub], food[Italian], priceRange[less than £20], customer rating[low], area[riverside], familyFriendly[no], near[Rainbow Vegetarian Café]	The Vaults is an italian restaurant with a low rating, it is in riverside near Rainbow Vegetarian Café, it is a pub, it is n 't family friendly and it costs less than £20.	0.3450	0.3687	5.2224	0.3960	0.6873	0.5190
name[The Vaults], eatType[pub], food[Italian], priceRange[less than £20], customer rating[low], area[riverside], familyFriendly[yes], near[Rainbow Vegetarian Café]	The Vaults costs less than £20 with a low rating, it is near Rainbow Vegetarian Café in riverside, it is a pub and it is family friendly and an italian restaurant.	0.3845	0.4123	6.1662	0.3935	0.5112	1.3460
name[The Vaults], eatType[pub], food[Italian], priceRange[moderate], customer rating[1 out of 5], area[city centre], familyFriendly[no], near[Rainbow Vegetarian Café]	The Vaults is in city centre near Rainbow Vegetarian Café with a 1 out of 5 rating, it is a pub, it is an italian restaurant and moderately priced and it is n 't kid friendly.	0.4252	0.4436	5.2324	0.4053	0.5739	1.3474
name[The Vaults], eatType[pub], food[Italian], priceRange[moderate], customer rating[1 out of 5], area[city centre], familyFriendly[yes], near[Rainbow Vegetarian Café]	The Vaults is in city centre near Rainbow Vegetarian Café with a 1 out of 5 rating, it is kid friendly, an italian restaurant and moderately priced and it is a pub.	0.4248	0.4470	5.3520	0.3390	0.4656	1.3179
name[The Vaults], eatType[pub], food[Italian], priceRange[moderate], customer rating[1 out of 5], area[riverside], familyFriendly[no], near[Rainbow Vegetarian Café]	The Vaults is in riverside near Rainbow Vegetarian Café with a 1 out of 5 rating, it is moderately priced and an italian restaurant, it is a pub and it is n 't kid friendly.	0.4163	0.4372	5.0353	0.4384	0.4656	0.5943
name[The Vaults], eatType[pub], food[Italian], priceRange[moderate], customer rating[1 out of 5], area[riverside], familyFriendly[yes], near[Rainbow Vegetarian Café]	The Vaults is in riverside near Rainbow Vegetarian Café with a 1 out of 5 rating, it is kid friendly, an italian restaurant and moderately priced and it is a pub.	0.5373	0.5545	6.4235	0.4500	0.5976	1.2173
name[The Vaults], eatType[pub], food[Italian], priceRange[moderate], customer rating[3 out of 5], area[city centre], familyFriendly[no], near[Rainbow Vegetarian Café]	The Vaults is in city centre near Rainbow Vegetarian Café with a 3 out of 5 rating, it is a pub, it is an italian restaurant and moderately priced and it is n 't kid friendly.	0.4478	0.4647	5.1992	0.3583	0.4985	0.8288
name[The Vaults], eatType[pub], food[Italian], priceRange[moderate], customer rating[3 out of 5], area[city centre], familyFriendly[yes], near[Rainbow Vegetarian Café]	The Vaults is in city centre near Rainbow Vegetarian Café with a 3 out of 5 rating, it is a pub, it is kid friendly and an italian restaurant and it is moderately priced.	0.4412	0.4609	5.4109	0.3838	0.5275	2.1698
name[The Vaults], eatType[pub], food[Italian], priceRange[moderate], customer rating[3 out of 5], area[riverside], familyFriendly[no], near[Rainbow Vegetarian Café]	The Vaults is moderately priced and an italian restaurant with a 3 out of 5 rating, it is in riverside near Rainbow Vegetarian Café, it is a pub and it is n 't kid friendly.	0.2995	0.3295	5.3737	0.3667	0.3851	0.9383
name[The Vaults], eatType[pub], food[Italian], priceRange[moderate], customer rating[3 out of 5], area[riverside], familyFriendly[yes], near[Rainbow Vegetarian Café]	The Vaults is in riverside near Rainbow Vegetarian Café with a 3 out of 5 rating, it is a pub and it is moderately priced, an italian restaurant and kid friendly.	0.4861	0.5044	6.1257	0.3819	0.4748	1.4042
name[The Vaults], eatType[pub], food[Italian], priceRange[more than £30], customer rating[high], area[city centre], familyFriendly[no], near[Rainbow Vegetarian Café]	The Vaults is an italian restaurant with a high rating, it is in city centre near Rainbow Vegetarian Café, it is a pub, it is n 't kid friendly and it costs more than £30.	0.3628	0.3841	4.7889	0.3436	0.5618	0.8487
name[The Vaults], eatType[pub], food[Italian], priceRange[more than £30], customer rating[high], area[city centre], familyFriendly[yes], near[Rainbow Vegetarian Café]	The Vaults is in city centre near Rainbow Vegetarian Café with a high rating, it is a pub, it is an italian restaurant and family friendly and it costs more than £30.	0.4165	0.4404	5.4808	0.3399	0.4397	1.6179
name[The Vaults], eatType[pub], food[Italian], priceRange[more than £30], customer rating[high], area[riverside], familyFriendly[no], near[Rainbow Vegetarian Café]	The Vaults is an italian restaurant with a high rating, it is in riverside near Rainbow Vegetarian Café, it is a pub, it is n 't kid friendly and it costs more than £30.	0.2765	0.3059	4.6517	0.3979	0.4650	1.1242
name[The Vaults], eatType[pub], food[Italian], priceRange[more than £30], customer rating[high], area[riverside], familyFriendly[yes], near[Rainbow Vegetarian Café]	The Vaults costs more than £30 with a high rating, it is in riverside near Rainbow Vegetarian Café, it is an italian restaurant and kid friendly and it is a pub.	0.3839	0.4054	5.6170	0.3486	0.5438	1.0972
name[The Vaults], eatType[pub], food[Japanese], priceRange[£20-25], customer rating[3 out of 5], area[city centre], familyFriendly[no], near[Rainbow Vegetarian Café]	The Vaults is a japanese restaurant with a 3 out of 5 rating with a price range of £20-25, it is in city centre near Rainbow Vegetarian Café, it is a pub and it is n 't kid friendly.	0.4507	0.4658	5.3870	0.4432	0.4473	1.2924
