src	sys_out	BLEU	sentBLEU	NIST	METEOR	ROUGE_L	CIDEr
name[The Punter], eatType[restaurant], food[Italian], priceRange[high], customer rating[1 out of 5], area[riverside], familyFriendly[no], near[Rainbow Vegetarian Café]	The Punter is an italian restaurant near Rainbow Vegetarian Café in the riverside area. It is not children friendly and has a high price range and a customer rating of 1 out of 5.	0.7169	0.7261	6.8243	0.4629	0.6703	2.9861
name[The Punter], eatType[restaurant], food[Italian], priceRange[high], customer rating[1 out of 5], area[riverside], familyFriendly[yes], near[Rainbow Vegetarian Café]	The Punter is a child friendly italian restaurant near Rainbow Vegetarian Café in the riverside area with a high price range and a customer rating of 1 out of 5.	0.7232	0.7333	6.8432	0.5509	0.8161	1.4816
name[The Vaults], eatType[pub], food[French], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Vaults is a child friendly french pub near Raja Indian Cuisine in the riverside area with a high price range.	0.6304	0.6503	5.6588	0.4040	0.5714	2.1429
name[The Vaults], eatType[pub], food[French], priceRange[less than £20], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Vaults is a cheap french pub located in the city centre near Raja Indian Cuisine. It is not family-friendly.	0.8767	0.8786	4.2682	0.4235	0.7145	1.0066
name[The Vaults], eatType[pub], food[French], priceRange[less than £20], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Vaults is a family-friendly french pub near Raja Indian Cuisine in the city centre with a price range less than £20.	0.8029	0.8129	5.8132	0.4843	0.8386	2.7255
name[The Vaults], eatType[pub], food[French], priceRange[less than £20], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Vaults is a cheap french pub near Raja Indian Cuisine in the riverside area. It is not family-friendly.	0.7198	0.7359	5.0667	0.3852	0.5670	0.7997
name[The Vaults], eatType[pub], food[French], priceRange[less than £20], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Vaults is a family friendly french pub near Raja Indian Cuisine in the riverside area with a price range of less than £20.	0.7895	0.7991	7.5219	0.5129	0.7067	1.5531
name[The Vaults], eatType[pub], food[French], priceRange[moderate], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Vaults is a french pub near Raja Indian Cuisine in the city centre. It is not kid friendly and has a moderate price range.	0.5729	0.5889	5.0165	0.4080	0.6275	1.9248
name[The Vaults], eatType[pub], food[French], priceRange[moderate], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Vaults is a french pub near Raja Indian Cuisine in the city centre. It has a moderate price range and is kid friendly.	0.3048	0.3370	4.3257	0.3906	0.4621	1.4284
name[The Vaults], eatType[pub], food[French], priceRange[moderate], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Vaults is a moderately priced french pub near Raja Indian Cuisine in the riverside area. It is not kid friendly.	0.6526	0.6703	5.8524	0.4430	0.7064	1.6794
name[The Vaults], eatType[pub], food[French], priceRange[moderate], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Vaults is a kid friendly french pub near Raja Indian Cuisine in the riverside area with a moderate price range.	0.5288	0.5558	6.4423	0.4211	0.7027	1.2161
name[The Vaults], eatType[pub], food[French], priceRange[more than £30], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Vaults is a french pub near Raja Indian Cuisine in the city centre. It has a price range of more than £30 and is not children friendly.	0.5037	0.5249	5.7616	0.4935	0.5632	1.8111
name[The Vaults], eatType[pub], food[French], priceRange[more than £30], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Vaults is a child-friendly french pub near Raja Indian Cuisine in the city centre with a price range of more than £30.	0.8094	0.8182	5.5808	0.4824	0.7761	2.8690
name[The Vaults], eatType[pub], food[French], priceRange[more than £30], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Vaults is a french pub near Raja Indian Cuisine in the riverside area with a price range of more than £30 and is not children friendly.	0.3861	0.4133	4.3818	0.4308	0.4680	0.9609
name[The Vaults], eatType[pub], food[French], priceRange[more than £30], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Vaults is a child friendly french pub near Raja Indian Cuisine in the riverside area with a price range of more than £30.	0.5841	0.6039	6.3702	0.4120	0.6158	1.3780
name[The Vaults], eatType[pub], food[Indian], priceRange[£20-25], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Vaults is a kid friendly pub that serves indian food in the price range of £20-25. It is located in the riverside area near Raja Indian Cuisine.	0.6266	0.6405	5.9419	0.4479	0.7345	1.6919
name[The Vaults], eatType[pub], food[Indian], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Vaults is a cheap family friendly indian pub in the riverside area near Raja Indian Cuisine.	0.4317	0.4696	3.5094	0.3861	0.6198	1.5574
name[The Vaults], eatType[pub], food[Indian], priceRange[high], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Vaults is a high priced indian pub located in the city centre near Raja Indian Cuisine. It is not children friendly.	0.6905	0.7056	5.8636	0.4281	0.7940	1.7160
name[The Vaults], eatType[pub], food[Indian], priceRange[high], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Vaults is a child friendly pub that serves indian food in the high price range in the city centre near Raja Indian Cuisine.	0.7469	0.7588	5.7819	0.5386	0.7863	2.7192
name[The Vaults], eatType[pub], food[Italian], priceRange[high], customer rating[average], area[city centre], familyFriendly[no], near[Rainbow Vegetarian Café]	The Vaults is an italian pub near Rainbow Vegetarian Café in the city centre. It has an average customer rating and a high price range and is not children friendly.	0.3997	0.4222	3.9939	0.4183	0.5333	3.2206
name[The Vaults], eatType[pub], food[Italian], priceRange[high], customer rating[average], area[city centre], familyFriendly[yes], near[Rainbow Vegetarian Café]	The Vaults is an italian pub near Rainbow Vegetarian Café in the city centre. It has an average customer rating and a high price range and is children friendly.	0.7687	0.7775	6.7546	0.4691	0.7392	3.0817
name[The Vaults], eatType[pub], food[Italian], priceRange[high], customer rating[average], area[riverside], familyFriendly[no], near[Rainbow Vegetarian Café]	The Vaults is an italian pub near Rainbow Vegetarian Café in the riverside area. It has an average customer rating and a high price range and is not children friendly.	0.6748	0.6857	6.4282	0.4986	0.6448	3.0473
name[The Vaults], eatType[pub], food[Italian], priceRange[high], customer rating[average], area[riverside], familyFriendly[yes], near[Rainbow Vegetarian Café]	The Vaults is a child friendly italian pub with a high price range with an average customer rating. It is located in the riverside area near Rainbow Vegetarian Café.	0.6319	0.6460	6.3759	0.4860	0.4991	1.4743
name[The Vaults], eatType[pub], food[Italian], priceRange[less than £20], customer rating[low], area[city centre], familyFriendly[no], near[Rainbow Vegetarian Café]	The Vaults is an italian pub with a price range of less than £20. It is located in the city centre near Rainbow Vegetarian Café. It has a low customer rating and is not family-friendly.	0.7815	0.7881	6.3747	0.5349	0.6103	3.8507
name[The Vaults], eatType[pub], food[Italian], priceRange[less than £20], customer rating[low], area[city centre], familyFriendly[yes], near[Rainbow Vegetarian Café]	The Vaults is a family-friendly italian pub with a price range of less than £20. It is located in the city centre near Rainbow Vegetarian Café. Its customer rating is low.	0.5190	0.5366	5.3312	0.4274	0.6932	1.5841
name[The Vaults], eatType[pub], food[Italian], priceRange[less than £20], customer rating[low], area[riverside], familyFriendly[no], near[Rainbow Vegetarian Café]	The Vaults is an italian pub with a price range of less than £20. It is located in the riverside area near Rainbow Vegetarian Café. It is not family-friendly and has a low customer rating.	0.5702	0.5838	6.2440	0.4422	0.6162	0.8553
name[The Vaults], eatType[pub], food[Italian], priceRange[less than £20], customer rating[low], area[riverside], familyFriendly[yes], near[Rainbow Vegetarian Café]	The Vaults is a family friendly italian pub with a price range of less than £20. It is located in the riverside area near Rainbow Vegetarian Café and has a low customer rating.	0.5710	0.5858	6.5323	0.4484	0.8075	1.6627
name[The Vaults], eatType[pub], food[Italian], priceRange[moderate], customer rating[1 out of 5], area[city centre], familyFriendly[no], near[Rainbow Vegetarian Café]	The Vaults is a moderately priced italian pub with a customer rating of 1 out of 5. It is located in the city centre near Rainbow Vegetarian Café.	0.9155	0.9186	5.9524	0.4819	0.7335	2.6362
name[The Vaults], eatType[pub], food[Italian], priceRange[moderate], customer rating[1 out of 5], area[city centre], familyFriendly[yes], near[Rainbow Vegetarian Café]	The Vaults is a kid friendly italian pub located in the city centre near Rainbow Vegetarian Café. It has a moderate price range and a customer rating of 1 out of 5.	0.6568	0.6675	5.8700	0.4233	0.6112	1.4210
name[The Vaults], eatType[pub], food[Italian], priceRange[moderate], customer rating[1 out of 5], area[riverside], familyFriendly[no], near[Rainbow Vegetarian Café]	The Vaults is an italian pub with a moderate price range with a customer rating of 1 out of 5. It is located in the riverside area near Rainbow Vegetarian Café and is not kid friendly.	0.5007	0.5174	5.5467	0.4542	0.5545	0.8379
name[The Vaults], eatType[pub], food[Italian], priceRange[moderate], customer rating[1 out of 5], area[riverside], familyFriendly[yes], near[Rainbow Vegetarian Café]	The Vaults is a kid friendly italian pub near Rainbow Vegetarian Café in the riverside area with a moderate price range and a customer rating of 1 out of 5.	0.6718	0.6841	6.7384	0.5046	0.8101	1.4368
name[The Vaults], eatType[pub], food[Italian], priceRange[moderate], customer rating[3 out of 5], area[city centre], familyFriendly[no], near[Rainbow Vegetarian Café]	The Vaults is a moderately priced italian pub located in the city centre near Rainbow Vegetarian Café. It is not kid friendly and has a customer rating of 3 out of 5.	0.7665	0.7742	6.3605	0.4321	0.6860	1.9348
name[The Vaults], eatType[pub], food[Italian], priceRange[moderate], customer rating[3 out of 5], area[city centre], familyFriendly[yes], near[Rainbow Vegetarian Café]	The Vaults is a kid friendly italian pub located in the city centre near Rainbow Vegetarian Café. It has a moderate price range and a 3 out of 5 customer rating.	0.5993	0.6134	6.0319	0.4169	0.6452	2.6520
name[The Vaults], eatType[pub], food[Italian], priceRange[moderate], customer rating[3 out of 5], area[riverside], familyFriendly[no], near[Rainbow Vegetarian Café]	The Vaults is a moderately priced italian pub near Rainbow Vegetarian Café in the riverside area. It is not kid friendly and has a customer rating of 3 out of 5.	0.8071	0.8124	6.9228	0.4758	0.8719	2.4991
name[The Vaults], eatType[pub], food[Italian], priceRange[moderate], customer rating[3 out of 5], area[riverside], familyFriendly[yes], near[Rainbow Vegetarian Café]	The Vaults is a kid friendly italian pub near Rainbow Vegetarian Café in the riverside area with a 3 out of 5 customer rating and a moderate price range.	0.6902	0.7021	6.7528	0.4675	0.7744	1.8699
name[The Vaults], eatType[pub], food[Italian], priceRange[more than £30], customer rating[high], area[city centre], familyFriendly[no], near[Rainbow Vegetarian Café]	The Vaults is a highly rated italian pub near Rainbow Vegetarian Café in the city centre. It is not children friendly and has a price range of more than £30.	0.6229	0.6344	6.3057	0.3914	0.6836	1.6394
name[The Vaults], eatType[pub], food[Italian], priceRange[more than £30], customer rating[high], area[city centre], familyFriendly[yes], near[Rainbow Vegetarian Café]	The Vaults is an italian pub with a high customer rating. It is located in the city centre near Rainbow Vegetarian Café. It is child friendly and has a price range of more than £30.	0.7004	0.7096	6.7463	0.4403	0.5320	2.2206
