src	sys_out	BLEU	sentBLEU	NIST	METEOR	ROUGE_L	CIDEr
name[The Punter], eatType[restaurant], food[Italian], priceRange[high], customer rating[1 out of 5], area[riverside], familyFriendly[yes], near[Rainbow Vegetarian Café]	The Punter is a child friendly italian restaurant in the riverside area near Rainbow Vegetarian Café. It has a customer rating of 1 out of 5 and a high price range.	0.5806	0.5971	6.4755	0.5150	0.6707	1.2764
name[The Vaults], eatType[pub], food[French], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Vaults is a child friendly french pub in the riverside area near Raja Indian Cuisine. It has a high price range.	0.4602	0.4892	5.1020	0.3899	0.6539	2.1265
name[The Vaults], eatType[pub], food[French], priceRange[less than £20], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Vaults is a pub serving french food in the less than £20 price range. It is located in the city centre near Raja Indian Cuisine. It is not family-friendly.	0.7315	0.7407	6.4974	0.5329	0.5822	2.2628
name[The Vaults], eatType[pub], food[French], priceRange[less than £20], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Vaults is a family-friendly french pub in the city centre near Raja Indian Cuisine. It has a price range of less than £20.	0.8637	0.8697	6.6215	0.4958	0.8703	2.5841
name[The Vaults], eatType[pub], food[French], priceRange[less than £20], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Vaults is a french pub near Raja Indian Cuisine in the riverside area. It is not family-friendly and has a price range of less than £20.	0.7681	0.7772	7.3683	0.4618	0.5483	1.1607
name[The Vaults], eatType[pub], food[French], priceRange[less than £20], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Vaults is a family friendly pub serving french food in the less than £20 price range. It is located in the riverside area near Raja Indian Cuisine.	0.6599	0.6737	6.8466	0.4647	0.7508	1.0155
name[The Vaults], eatType[pub], food[French], priceRange[moderate], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Vaults is a moderately priced french pub in the city centre near Raja Indian Cuisine. It is not kids friendly.	0.5334	0.5575	5.3187	0.3815	0.5137	1.2952
name[The Vaults], eatType[pub], food[French], priceRange[moderate], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Vaults is a moderately priced french pub in the city centre near Raja Indian Cuisine. It is kid friendly.	0.7588	0.7714	5.2564	0.4347	0.6985	2.0107
name[The Vaults], eatType[pub], food[French], priceRange[moderate], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Vaults is a moderately priced french pub near Raja Indian Cuisine in the riverside area. It is not kid friendly.	0.6526	0.6703	5.8524	0.4430	0.7064	1.6794
name[The Vaults], eatType[pub], food[French], priceRange[moderate], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Vaults is a kid friendly french pub in the moderate price range. It is located in the riverside area near Raja Indian Cuisine.	0.5148	0.5383	6.0656	0.4281	0.6479	1.0724
name[The Vaults], eatType[pub], food[French], priceRange[more than £30], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Vaults is a french pub near Raja Indian Cuisine in the city centre. It is not child friendly and has a price range of more than £30.	0.4807	0.5040	5.6198	0.4904	0.4717	1.8527
name[The Vaults], eatType[pub], food[French], priceRange[more than £30], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Vaults is a child-friendly french pub in the city centre near Raja Indian Cuisine. It has a price range of more than £30.	0.6210	0.6385	5.3839	0.4771	0.6111	2.7089
name[The Vaults], eatType[pub], food[French], priceRange[more than £30], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Vaults is a french pub near Raja Indian Cuisine in the riverside area. It is not child friendly and has a price range of more than £30.	0.3711	0.3977	4.7550	0.4389	0.5374	0.8917
name[The Vaults], eatType[pub], food[French], priceRange[more than £30], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Vaults is a french pub near Raja Indian Cuisine in the riverside area. It is child friendly and has a price range of more than £30.	0.5371	0.5567	6.1784	0.4434	0.5880	1.4281
name[The Vaults], eatType[pub], food[Indian], priceRange[£20-25], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Vaults is a kid friendly pub serving indian food in the £20-25 price range. It is located in the riverside area near Raja Indian Cuisine.	0.4301	0.4558	5.2546	0.4360	0.6816	1.3918
name[The Vaults], eatType[pub], food[Indian], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Vaults is a cheap, family friendly pub serving indian food in the riverside area near Raja Indian Cuisine.	0.6425	0.6653	5.2344	0.4530	0.6625	2.1679
name[The Vaults], eatType[pub], food[Indian], priceRange[high], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Vaults is a pub providing indian food in the high price range. It is located in the city centre. It is near Raja Indian Cuisine. It is not child friendly.	0.5371	0.5521	5.5036	0.5080	0.6773	1.0113
name[The Vaults], eatType[pub], food[Indian], priceRange[high], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Vaults is a child friendly pub serving indian food in the high price range. It is located in the city centre near Raja Indian Cuisine.	0.8609	0.8666	6.6354	0.5639	0.8265	3.3852
name[The Vaults], eatType[pub], food[Italian], priceRange[high], customer rating[average], area[city centre], familyFriendly[no], near[Rainbow Vegetarian Café]	The Vaults is an italian pub located in the city centre near Rainbow Vegetarian Café. It is not child friendly and has an average customer rating and a high price range.	0.5660	0.5808	4.2252	0.4570	0.8221	4.2174
name[The Vaults], eatType[pub], food[Italian], priceRange[high], customer rating[average], area[city centre], familyFriendly[yes], near[Rainbow Vegetarian Café]	The Vaults is an italian pub located in the city centre near Rainbow Vegetarian Café. It has an average customer rating and is child friendly. It has a high price range.	0.6114	0.6261	6.2901	0.4578	0.6158	2.8649
name[The Vaults], eatType[pub], food[Italian], priceRange[high], customer rating[average], area[riverside], familyFriendly[no], near[Rainbow Vegetarian Café]	The Vaults is an italian pub in the riverside area near Rainbow Vegetarian Café. It has an average customer rating and is not child friendly.	0.8298	0.8368	5.9233	0.4329	0.7980	2.7847
name[The Vaults], eatType[pub], food[Italian], priceRange[high], customer rating[average], area[riverside], familyFriendly[yes], near[Rainbow Vegetarian Café]	The Vaults is an italian pub in the riverside area near Rainbow Vegetarian Café. It has an average customer rating and is child friendly.	0.7832	0.7923	7.1636	0.4845	0.7689	2.1075
name[The Vaults], eatType[pub], food[Italian], priceRange[less than £20], customer rating[low], area[city centre], familyFriendly[no], near[Rainbow Vegetarian Café]	The Vaults is an italian pub located in the city centre near Rainbow Vegetarian Café. It has a low customer rating and is not family-friendly.	0.6919	0.6980	4.9976	0.4180	0.6944	1.4567
name[The Vaults], eatType[pub], food[Italian], priceRange[less than £20], customer rating[low], area[city centre], familyFriendly[yes], near[Rainbow Vegetarian Café]	The Vaults is a family-friendly pub serving italian food in the less than £20 price range. It is located in the city centre near the Rainbow Vegetarian Café and has a low customer rating.	0.7169	0.7261	6.2627	0.5125	0.8213	1.6651
name[The Vaults], eatType[pub], food[Italian], priceRange[less than £20], customer rating[low], area[riverside], familyFriendly[no], near[Rainbow Vegetarian Café]	The Vaults is an italian pub in the riverside area near Rainbow Vegetarian Café. It is not family-friendly and has a low customer rating. It has a price range of less than £20.	0.5293	0.5444	5.9813	0.4038	0.6585	0.9786
name[The Vaults], eatType[pub], food[Italian], priceRange[less than £20], customer rating[low], area[riverside], familyFriendly[yes], near[Rainbow Vegetarian Café]	The Vaults is an italian pub with a price range of less than £20. It is family friendly and has a low customer rating. It is located in the riverside area near Rainbow Vegetarian Café.	0.5700	0.5830	6.9183	0.4279	0.6421	1.4218
name[The Vaults], eatType[pub], food[Italian], priceRange[moderate], customer rating[1 out of 5], area[city centre], familyFriendly[no], near[Rainbow Vegetarian Café]	The Vaults is a moderately priced italian pub in the city centre near Rainbow Vegetarian Café. It is not kid friendly and has a customer rating of 1 out of 5.	0.7840	0.7913	6.4945	0.4872	0.6710	2.7716
name[The Vaults], eatType[pub], food[Italian], priceRange[moderate], customer rating[1 out of 5], area[city centre], familyFriendly[yes], near[Rainbow Vegetarian Café]	The Vaults is a moderately priced italian pub in the city centre near Rainbow Vegetarian Café. It has a customer rating of 1 out of 5 and is kid friendly.	0.6569	0.6697	5.4603	0.3551	0.5963	1.1454
name[The Vaults], eatType[pub], food[Italian], priceRange[moderate], customer rating[1 out of 5], area[riverside], familyFriendly[no], near[Rainbow Vegetarian Café]	The Vaults is a moderately priced italian pub in the riverside area near Rainbow Vegetarian Café. It is not kid friendly and has a customer rating of 1 out of 5.	0.5129	0.5298	5.4938	0.4853	0.6375	1.7656
name[The Vaults], eatType[pub], food[Italian], priceRange[moderate], customer rating[1 out of 5], area[riverside], familyFriendly[yes], near[Rainbow Vegetarian Café]	The Vaults is an italian pub in the riverside area near Rainbow Vegetarian Café. It has a customer rating of 1 out of 5 and a moderate price range and is kid friendly.	0.6430	0.6553	6.8627	0.5116	0.7717	1.0222
name[The Vaults], eatType[pub], food[Italian], priceRange[moderate], customer rating[3 out of 5], area[city centre], familyFriendly[no], near[Rainbow Vegetarian Café]	The Vaults is an italian pub located in the city centre near Rainbow Vegetarian Café. It has a customer rating of 3 out of 5 and is not kid friendly. It has a moderate price range.	0.8105	0.8157	6.4812	0.4628	0.6682	1.4882
name[The Vaults], eatType[pub], food[Italian], priceRange[moderate], customer rating[3 out of 5], area[city centre], familyFriendly[yes], near[Rainbow Vegetarian Café]	The Vaults is an italian pub in the city centre near Rainbow Vegetarian Café. It is kid friendly and has a customer rating of 3 out of 5 and a moderate price range.	0.6198	0.6321	5.8511	0.4509	0.6914	2.8816
name[The Vaults], eatType[pub], food[Italian], priceRange[moderate], customer rating[3 out of 5], area[riverside], familyFriendly[no], near[Rainbow Vegetarian Café]	The Vaults is a moderately priced italian pub in the riverside area near Rainbow Vegetarian Café. It is not kid friendly and has a customer rating of 3 out of 5.	0.7383	0.7461	6.4587	0.4567	0.8048	2.3661
name[The Vaults], eatType[pub], food[Italian], priceRange[moderate], customer rating[3 out of 5], area[riverside], familyFriendly[yes], near[Rainbow Vegetarian Café]	The Vaults is an italian pub in the riverside area near Rainbow Vegetarian Café. It is kid friendly and has a customer rating of 3 out of 5 and a moderate price range.	0.5401	0.5569	6.5686	0.4180	0.5605	1.7102
name[The Vaults], eatType[pub], food[Italian], priceRange[more than £30], customer rating[high], area[city centre], familyFriendly[no], near[Rainbow Vegetarian Café]	The Vaults is an italian pub near Rainbow Vegetarian Café in the city centre. It has a high customer rating and is not child friendly. It has a price range of more than £30.	0.5835	0.5960	6.1925	0.4359	0.6801	1.7548
name[The Vaults], eatType[pub], food[Italian], priceRange[more than £30], customer rating[high], area[city centre], familyFriendly[yes], near[Rainbow Vegetarian Café]	The Vaults is a children-friendly pub serving italian food in the more than £30 price range. It is located in the city centre near the Rainbow Vegetarian Café. It has a high customer rating.	0.4398	0.4590	5.6761	0.4363	0.4435	1.7427
name[The Vaults], eatType[pub], food[Italian], priceRange[more than £30], customer rating[high], area[riverside], familyFriendly[no], near[Rainbow Vegetarian Café]	The Vaults is an italian pub with a high customer rating. It is located in the riverside area near Rainbow Vegetarian Café. It is not child friendly and has a price range of more than £30.	0.7237	0.7317	6.7391	0.4641	0.5951	2.0001
