src	sys_out	BLEU	sentBLEU	NIST	METEOR	ROUGE_L	CIDEr
name[The Punter], eatType[restaurant], food[Italian], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[yes], near[Rainbow Vegetarian Café]	The Punter is a cheap, family-friendly italian restaurant in the city centre near Rainbow Vegetarian Café with a customer rating of 5 out of 5.	0.5630	0.5718	3.9229	0.4323	0.7258	1.2217
name[The Punter], eatType[restaurant], food[Italian], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[no], near[Rainbow Vegetarian Café]	The Punter is a cheap italian restaurant in the riverside area near the Rainbow Vegetarian Café. It has a customer rating of 5 out of 5 and is not family-friendly.	0.3316	0.3642	5.1731	0.3648	0.4980	1.5777
name[The Punter], eatType[restaurant], food[Italian], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[yes], near[Rainbow Vegetarian Café]	The Punter is a cheap, family-friendly italian restaurant in the riverside area near Rainbow Vegetarian Café with a customer rating of 5 out of 5.	0.6782	0.6923	6.5616	0.4026	0.5724	1.2358
name[The Punter], eatType[restaurant], food[Italian], priceRange[cheap], customer rating[average], area[city centre], familyFriendly[no], near[Rainbow Vegetarian Café]	The Punter is a restaurant providing italian food in the cheap price range. It is located in the city centre near Rainbow Vegetarian Café. It is not family-friendly and has an average customer rating.	0.6280	0.6387	5.0057	0.4780	0.7070	0.8365
name[The Punter], eatType[restaurant], food[Italian], priceRange[cheap], customer rating[average], area[city centre], familyFriendly[yes], near[Rainbow Vegetarian Café]	The Punter is a cheap, family-friendly, italian restaurant in the city centre near the Rainbow Vegetarian Café. It has an average customer rating.	0.7214	0.7336	6.4592	0.4531	0.7492	2.3573
name[The Punter], eatType[restaurant], food[Italian], priceRange[cheap], customer rating[average], area[riverside], familyFriendly[no], near[Rainbow Vegetarian Café]	The Punter is a cheap italian restaurant in the riverside area near Rainbow Vegetarian Café. It is not family-friendly and has an average customer rating.	0.3146	0.3513	2.4287	0.2846	0.4293	1.0756
name[The Punter], eatType[restaurant], food[Italian], priceRange[cheap], customer rating[average], area[riverside], familyFriendly[yes], near[Rainbow Vegetarian Café]	The Punter is a cheap, family-friendly italian restaurant in the riverside area near Rainbow Vegetarian Café with an average customer rating.	0.6273	0.6471	6.0338	0.5386	0.8577	2.4365
name[The Punter], eatType[restaurant], food[Italian], priceRange[high], customer rating[1 out of 5], area[city centre], familyFriendly[no], near[Rainbow Vegetarian Café]	The Punter is a non-children friendly italian restaurant in the city centre near Rainbow Vegetarian Café with a high price range and a customer rating of 1 out of 5.	0.7997	0.8069	5.9321	0.5751	0.6906	2.0747
name[The Punter], eatType[restaurant], food[Italian], priceRange[high], customer rating[1 out of 5], area[city centre], familyFriendly[yes], near[Rainbow Vegetarian Café]	The Punter is a children friendly italian restaurant in the city centre near Rainbow Vegetarian Café with a high price range and a customer rating of 1 out of 5.	0.7498	0.7564	5.6255	0.4458	0.7667	2.3952
name[The Punter], eatType[restaurant], food[Italian], priceRange[high], customer rating[1 out of 5], area[riverside], familyFriendly[no], near[Rainbow Vegetarian Café]	The Punter is a non-children friendly italian restaurant in the riverside area near Rainbow Vegetarian Café with a high price range and a customer rating of 1 out of 5.	0.6498	0.6636	6.3572	0.4455	0.5871	2.1138
name[The Punter], eatType[restaurant], food[Italian], priceRange[high], customer rating[1 out of 5], area[riverside], familyFriendly[yes], near[Rainbow Vegetarian Café]	The Punter is a children friendly italian restaurant in the riverside area near Rainbow Vegetarian Café. It has a customer rating of 1 out of 5 and a high price range.	0.6828	0.6944	7.0724	0.5150	0.6707	1.3631
name[The Vaults], eatType[pub], food[French], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Vaults is a children friendly french pub in the riverside area near Raja Indian Cuisine with a high price range.	0.4477	0.4817	5.0122	0.3986	0.6190	1.8900
name[The Vaults], eatType[pub], food[French], priceRange[less than £20], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Vaults is a non-family-friendly pub that serves french food for less than £20. It is located in the city centre near Raja Indian Cuisine.	0.6991	0.7106	5.8259	0.4603	0.5696	1.1153
name[The Vaults], eatType[pub], food[French], priceRange[less than £20], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Vaults is a family-friendly french pub in the city centre near Raja Indian Cuisine with prices less than £20.	0.7339	0.7462	5.3874	0.4584	0.8052	2.3292
name[The Vaults], eatType[pub], food[French], priceRange[less than £20], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Vaults is a french pub near Raja Indian Cuisine in the riverside area. It is not family-friendly and costs less than £20.	0.6137	0.6304	6.3872	0.3946	0.5169	0.8883
name[The Vaults], eatType[pub], food[French], priceRange[less than £20], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Vaults is a family-friendly french pub in the riverside area near the Raja Indian Cuisine. It has a price range of less than £20.	0.5284	0.5516	6.6608	0.4752	0.6508	1.2171
name[The Vaults], eatType[pub], food[French], priceRange[moderate], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Vaults is a moderately priced french pub located in the city centre near Raja Indian Cuisine. It is not kid friendly.	0.5410	0.5630	5.2608	0.3555	0.5469	1.3234
name[The Vaults], eatType[pub], food[French], priceRange[moderate], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Vaults is a pub providing french food in the moderate price range. It is located in the city centre near Raja Indian Cuisine and is child friendly.	0.6102	0.6246	4.9145	0.4229	0.7431	1.3363
name[The Vaults], eatType[pub], food[French], priceRange[moderate], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Vaults is a french pub near Raja Indian Cuisine in the riverside area. It is not kid friendly and has a moderate price range.	0.6978	0.7106	6.2011	0.4948	0.6312	2.2392
name[The Vaults], eatType[pub], food[French], priceRange[moderate], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Vaults is a french pub with a moderate price range. It is kid friendly and located near Raja Indian Cuisine in the riverside area.	0.5957	0.6132	6.4500	0.4682	0.7374	1.0442
name[The Vaults], eatType[pub], food[French], priceRange[more than £30], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Vaults is a french pub located in the city centre near Raja Indian Cuisine. It is not child friendly and costs more than £30.	0.5746	0.5900	5.6686	0.4508	0.6614	1.3623
name[The Vaults], eatType[pub], food[French], priceRange[more than £30], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Vaults is a children friendly french pub in the city centre near Raja Indian Cuisine. The price range is more than £30.	0.6978	0.7102	5.6471	0.4728	0.6580	3.6490
name[The Vaults], eatType[pub], food[French], priceRange[more than £30], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Vaults is a french pub in the riverside area near the Raja Indian Cuisine. It is not children friendly and has a price range of more than £30.	0.4448	0.4654	4.8680	0.4444	0.6425	0.7481
name[The Vaults], eatType[pub], food[French], priceRange[more than £30], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Vaults is a french pub in the riverside area near Raja Indian Cuisine. It is child friendly and costs more than £30.	0.6772	0.6925	6.4213	0.4158	0.7562	1.1990
name[The Vaults], eatType[pub], food[Indian], priceRange[£20-25], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Vaults is a kid friendly pub that serves indian food in the £20-25 price range. It is located in the riverside area near Raja Indian Cuisine.	0.4551	0.4791	5.6614	0.4465	0.7084	1.4179
name[The Vaults], eatType[pub], food[Indian], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Vaults is a cheap, family friendly indian pub in the riverside area near Raja Indian Cuisine.	0.4633	0.5021	4.0819	0.3861	0.6198	1.5574
name[The Vaults], eatType[pub], food[Indian], priceRange[high], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Vaults is a pub that provides indian food in the high price range. It is located in the city centre near Raja Indian Cuisine and is not child friendly.	0.7561	0.7644	6.6351	0.5063	0.7267	1.3781
name[The Vaults], eatType[pub], food[Indian], priceRange[high], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Vaults is a children friendly indian pub in the high price range located in the city centre near Raja Indian Cuisine.	0.5874	0.6080	4.5082	0.4664	0.7253	2.1907
name[The Vaults], eatType[pub], food[Italian], priceRange[high], customer rating[average], area[city centre], familyFriendly[no], near[Rainbow Vegetarian Café]	The Vaults is an italian pub located in the city centre near Rainbow Vegetarian Café. It has an average customer rating, is not children friendly and has a high price range.	0.5758	0.5896	4.1007	0.4629	0.7892	4.1138
name[The Vaults], eatType[pub], food[Italian], priceRange[high], customer rating[average], area[city centre], familyFriendly[yes], near[Rainbow Vegetarian Café]	The Vaults is a children-friendly italian pub located in the city centre near Rainbow Vegetarian Café. It has an average customer rating and a high price range.	0.6790	0.6919	5.8320	0.4972	0.6887	2.3611
name[The Vaults], eatType[pub], food[Italian], priceRange[high], customer rating[average], area[riverside], familyFriendly[no], near[Rainbow Vegetarian Café]	The Vaults is an italian pub in the riverside area near the Rainbow Vegetarian Café. It has an average customer rating, is not children friendly and has a high price range.	0.7235	0.7334	6.8206	0.4766	0.6861	2.8709
name[The Vaults], eatType[pub], food[Italian], priceRange[high], customer rating[average], area[riverside], familyFriendly[yes], near[Rainbow Vegetarian Café]	The Vaults is a children friendly italian pub in the riverside area near Rainbow Vegetarian Café. It has an average customer rating and a high price range.	0.7230	0.7326	7.3259	0.4847	0.6900	1.9754
name[The Vaults], eatType[pub], food[Italian], priceRange[less than £20], customer rating[low], area[city centre], familyFriendly[no], near[Rainbow Vegetarian Café]	The Vaults is a non-family-friendly italian pub near Rainbow Vegetarian Café in the city centre with a low customer rating and a price range of less than £20.	0.7633	0.7684	5.2099	0.5288	0.8291	2.7118
name[The Vaults], eatType[pub], food[Italian], priceRange[less than £20], customer rating[low], area[city centre], familyFriendly[yes], near[Rainbow Vegetarian Café]	The Vaults is a family-friendly italian pub near Rainbow Vegetarian Café in the city centre with a low customer rating and a price range of less than £20.	0.4653	0.4912	5.4239	0.4203	0.5374	1.8779
name[The Vaults], eatType[pub], food[Italian], priceRange[less than £20], customer rating[low], area[riverside], familyFriendly[no], near[Rainbow Vegetarian Café]	The Vaults is a non-family-friendly italian restaurant in the riverside area near the Rainbow Vegetarian Café with a low customer rating and a price range of less than £20.	0.3201	0.3463	4.9135	0.3364	0.5965	0.6680
name[The Vaults], eatType[pub], food[Italian], priceRange[less than £20], customer rating[low], area[riverside], familyFriendly[yes], near[Rainbow Vegetarian Café]	The Vaults is a family friendly italian restaurant in the riverside area near Rainbow Vegetarian Café with a low customer rating and a price range of less than £20.	0.4991	0.5203	5.8860	0.4253	0.6544	1.6820
name[The Vaults], eatType[pub], food[Italian], priceRange[moderate], customer rating[1 out of 5], area[city centre], familyFriendly[no], near[Rainbow Vegetarian Café]	The Vaults is a moderately priced italian pub located in the city centre near Rainbow Vegetarian Café. It is not kid friendly and has a customer rating of 1 out of 5.	0.7465	0.7549	6.4550	0.5007	0.6751	2.7467
