src	sys_out	BLEU	sentBLEU	NIST	METEOR	ROUGE_L	CIDEr
name[The Vaults], eatType[pub], food[French], priceRange[less than £20], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Vaults is a family friendly french pub near Raja Indian Cuisine in the riverside area. It has a price range of less than £20.	0.7435	0.7543	7.2588	0.5113	0.6508	1.4621
name[The Vaults], eatType[pub], food[French], priceRange[moderate], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Vaults is a moderately priced french pub in the city centre near Raja Indian Cuisine. It is not child friendly.	0.5165	0.5410	5.0413	0.3586	0.5137	1.2383
name[The Vaults], eatType[pub], food[French], priceRange[moderate], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Vaults is a kid friendly pub serving french food in the moderate price range. It is located in the city centre near Raja Indian Cuisine.	0.6365	0.6495	5.1489	0.4503	0.7097	1.7682
name[The Vaults], eatType[pub], food[French], priceRange[moderate], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Vaults is a moderately priced french pub near Raja Indian Cuisine in riverside. It is not kid friendly.	0.5217	0.5512	5.6464	0.3942	0.7099	1.5633
name[The Vaults], eatType[pub], food[French], priceRange[moderate], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Vaults is a moderately priced, kid friendly french pub near Raja Indian Cuisine in the riverside area.	0.8192	0.8296	6.5128	0.4779	0.7440	1.6359
name[The Vaults], eatType[pub], food[French], priceRange[more than £30], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Vaults is a french pub in the city centre near Raja Indian Cuisine. It is not child friendly and has a price range of more than £30.	0.5793	0.5966	5.9399	0.5047	0.6052	1.9649
name[The Vaults], eatType[pub], food[French], priceRange[more than £30], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Vaults is a children friendly french pub in the city centre near Raja Indian Cuisine. It has a price range of more than £30.	0.7402	0.7512	5.8785	0.4835	0.6366	3.7811
name[The Vaults], eatType[pub], food[French], priceRange[more than £30], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Vaults is a french pub near Raja Indian Cuisine in riverside. It is not child friendly and has a price range of more than £30.	0.3297	0.3608	4.6045	0.3891	0.5549	1.1624
name[The Vaults], eatType[pub], food[French], priceRange[more than £30], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Vaults is a child friendly pub serving french food in the riverside area near Raja Indian Cuisine. It has a price range of more than £30.	0.6899	0.7024	6.5405	0.5117	0.8147	1.5897
name[The Vaults], eatType[pub], food[Indian], priceRange[£20-25], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Vaults is a kid friendly pub that provides indian food in the £20-25 price range. It is located in the riverside. It is near Raja Indian Cuisine.	0.5089	0.5274	5.3298	0.4880	0.7345	1.6770
name[The Vaults], eatType[pub], food[Indian], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Vaults is a cheap, family friendly indian pub near Raja Indian Cuisine in the riverside area.	0.5053	0.5374	4.0780	0.3825	0.5165	1.6213
name[The Vaults], eatType[pub], food[Indian], priceRange[high], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Vaults is a pub that provides indian food in the high price range. It is located in the city centre. It is near Raja Indian Cuisine. It is not children friendly.	0.6582	0.6686	6.0087	0.4947	0.7046	1.1064
name[The Vaults], eatType[pub], food[Indian], priceRange[high], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Vaults is a pub that provides indian food in the high price range. It is located in the city centre near Raja Indian Cuisine.	0.7414	0.7530	6.1544	0.4517	0.8152	2.5652
name[The Vaults], eatType[pub], food[Italian], priceRange[high], customer rating[average], area[city centre], familyFriendly[no], near[Rainbow Vegetarian Café]	The Vaults is an italian pub located in the city centre near Rainbow Vegetarian Café. It is not child friendly and has an average customer rating and a high price range.	0.5660	0.5808	4.2252	0.4570	0.8221	4.2174
name[The Vaults], eatType[pub], food[Italian], priceRange[high], customer rating[average], area[city centre], familyFriendly[yes], near[Rainbow Vegetarian Café]	The Vaults is a children friendly italian pub in the city centre near Rainbow Vegetarian Café. It has an average customer rating and a high price range.	0.7937	0.8020	6.6688	0.5006	0.7249	2.8608
name[The Vaults], eatType[pub], food[Italian], priceRange[high], customer rating[average], area[riverside], familyFriendly[no], near[Rainbow Vegetarian Café]	The Vaults is a high-priced italian pub near Rainbow Vegetarian Café in the riverside area. It has an average customer rating and is not child friendly.	0.8445	0.8507	6.6002	0.5371	0.7394	2.8262
name[The Vaults], eatType[pub], food[Italian], priceRange[high], customer rating[average], area[riverside], familyFriendly[yes], near[Rainbow Vegetarian Café]	The Vaults is a children friendly italian pub near Rainbow Vegetarian Café in the riverside area. It has a high price range and an average customer rating.	0.6863	0.6979	7.2988	0.4520	0.6437	1.7698
name[The Vaults], eatType[pub], food[Italian], priceRange[less than £20], customer rating[low], area[city centre], familyFriendly[no], near[Rainbow Vegetarian Café]	The Vaults is an italian pub located in the city centre near Rainbow Vegetarian Café. It is not family-friendly and has a price range of less than £20 and a low customer rating.	0.8674	0.8717	6.8627	0.5591	0.7184	4.2765
name[The Vaults], eatType[pub], food[Italian], priceRange[less than £20], customer rating[low], area[city centre], familyFriendly[yes], near[Rainbow Vegetarian Café]	The Vaults is a family-friendly italian pub in the city centre near Rainbow Vegetarian Café. It has a low customer rating and a price range of less than £20.	0.6970	0.7066	5.9795	0.4738	0.7559	2.0732
name[The Vaults], eatType[pub], food[Italian], priceRange[less than £20], customer rating[low], area[riverside], familyFriendly[no], near[Rainbow Vegetarian Café]	The Vaults is an italian pub located near Rainbow Vegetarian Café in the riverside area. It has a low customer rating and a price range of less than £20. It is not family-friendly.	0.4571	0.4762	5.7630	0.4168	0.6321	0.9301
name[The Vaults], eatType[pub], food[Italian], priceRange[less than £20], customer rating[low], area[riverside], familyFriendly[yes], near[Rainbow Vegetarian Café]	The Vaults is a family friendly italian pub located near the Rainbow Vegetarian Café in the riverside area. It has a low customer rating and a price range of less than £20.	0.6095	0.6233	6.5253	0.4406	0.7237	1.7328
name[The Vaults], eatType[pub], food[Italian], priceRange[moderate], customer rating[1 out of 5], area[city centre], familyFriendly[no], near[Rainbow Vegetarian Café]	The Vaults is a pub providing italian food in the moderate price range. It is located in the city centre. It is near Rainbow Vegetarian Café. Its customer rating is 1 out of 5.	0.6509	0.6611	5.7148	0.4472	0.5969	2.2898
name[The Vaults], eatType[pub], food[Italian], priceRange[moderate], customer rating[1 out of 5], area[city centre], familyFriendly[yes], near[Rainbow Vegetarian Café]	The Vaults is a kid friendly italian pub in the moderate price range. It is located in the city centre near Rainbow Vegetarian Café and has a customer rating of 1 out of 5.	0.7238	0.7325	6.0776	0.4667	0.7959	1.6773
name[The Vaults], eatType[pub], food[Italian], priceRange[moderate], customer rating[1 out of 5], area[riverside], familyFriendly[no], near[Rainbow Vegetarian Café]	The Vaults is a moderately priced italian pub in the riverside area near Rainbow Vegetarian Café. It has a customer rating of 1 out of 5 and is not kid friendly.	0.4792	0.4979	5.4629	0.4853	0.5180	1.8034
name[The Vaults], eatType[pub], food[Italian], priceRange[moderate], customer rating[1 out of 5], area[riverside], familyFriendly[yes], near[Rainbow Vegetarian Café]	The Vaults is a kid friendly italian pub near Rainbow Vegetarian Café in the riverside area. It has a moderate price range and a customer rating of 1 out of 5.	0.6747	0.6849	6.7036	0.4991	0.7570	1.3214
name[The Vaults], eatType[pub], food[Italian], priceRange[moderate], customer rating[3 out of 5], area[city centre], familyFriendly[no], near[Rainbow Vegetarian Café]	The Vaults is a moderately priced italian restaurant located in the city centre near Rainbow Vegetarian Café. It is not kid friendly and has a customer rating of 3 out of 5.	0.7090	0.7186	6.0966	0.4146	0.6489	1.8390
name[The Vaults], eatType[pub], food[Italian], priceRange[moderate], customer rating[3 out of 5], area[city centre], familyFriendly[yes], near[Rainbow Vegetarian Café]	The Vaults is a family-friendly italian pub in the city centre near Rainbow Vegetarian Café. It has a moderate price range and a customer rating of 3 out of 5.	0.6115	0.6251	6.0414	0.4267	0.6538	2.6616
name[The Vaults], eatType[pub], food[Italian], priceRange[moderate], customer rating[3 out of 5], area[riverside], familyFriendly[no], near[Rainbow Vegetarian Café]	The Vaults is a moderately priced italian restaurant in the riverside area near Rainbow Vegetarian Café. It is not kid friendly and has a customer rating of 3 out of 5.	0.7068	0.7156	6.2870	0.4294	0.7713	2.2524
name[The Vaults], eatType[pub], food[Italian], priceRange[moderate], customer rating[3 out of 5], area[riverside], familyFriendly[yes], near[Rainbow Vegetarian Café]	The Vaults is a kid friendly italian pub in the riverside area near Rainbow Vegetarian Café. It has a moderate price range and a customer rating of 3 out of 5.	0.6304	0.6415	6.6842	0.4330	0.6408	1.8405
name[The Vaults], eatType[pub], food[Italian], priceRange[more than £30], customer rating[high], area[city centre], familyFriendly[no], near[Rainbow Vegetarian Café]	The Vaults is an italian pub in the city centre near Rainbow Vegetarian Café. It has a high customer rating and a price range of more than £30. It is not child friendly.	0.6494	0.6609	6.5818	0.4368	0.5609	1.6956
name[The Vaults], eatType[pub], food[Italian], priceRange[more than £30], customer rating[high], area[city centre], familyFriendly[yes], near[Rainbow Vegetarian Café]	The Vaults is an italian pub in the city centre near Rainbow Vegetarian Café. It has a high customer rating and a price range of more than £30. It is children friendly.	0.7751	0.7825	6.8960	0.4488	0.4937	2.3412
name[The Vaults], eatType[pub], food[Italian], priceRange[more than £30], customer rating[high], area[riverside], familyFriendly[no], near[Rainbow Vegetarian Café]	The Vaults is a high-priced, highly rated italian pub located near Rainbow Vegetarian Café in the riverside area. It is not child friendly.	0.7062	0.7201	5.6977	0.4480	0.7206	1.3811
name[The Vaults], eatType[pub], food[Italian], priceRange[more than £30], customer rating[high], area[riverside], familyFriendly[yes], near[Rainbow Vegetarian Café]	The Vaults is a children friendly italian pub near Rainbow Vegetarian Café in the riverside area with a high customer rating and a price range of more than £30.	0.6599	0.6737	6.9611	0.4182	0.6512	1.3967
name[The Vaults], eatType[pub], food[Japanese], priceRange[£20-25], customer rating[3 out of 5], area[city centre], familyFriendly[no], near[Rainbow Vegetarian Café]	The Vaults is a pub providing japanese food in the £20-25 price range. It is located in the city centre near Rainbow Vegetarian Café. Its customer rating is 3 out of 5.	0.6303	0.6403	6.0326	0.4434	0.4709	1.9792
name[The Vaults], eatType[pub], food[Japanese], priceRange[£20-25], customer rating[3 out of 5], area[city centre], familyFriendly[yes], near[Rainbow Vegetarian Café]	The Vaults is a pub providing japanese food in the £20-25 price range. It is located in the city centre near Rainbow Vegetarian Café. Its customer rating is 3 out of 5.	0.5446	0.5593	5.5925	0.4538	0.6667	2.5300
name[The Vaults], eatType[pub], food[Japanese], priceRange[£20-25], customer rating[3 out of 5], area[riverside], familyFriendly[no], near[Rainbow Vegetarian Café]	The Vaults is a japanese pub with a price range of £20-25 near Rainbow Vegetarian Café in riverside. It has a customer rating of 3 out of 5 and is not kid friendly.	0.4161	0.4351	4.6751	0.4000	0.6032	0.8995
